pressSN,endTime,startTime,machineState,pressState,State
70001003,2023-04-05T12:16:49.5702381+02:00,2023-04-05T12:16:34.2743199+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-05T12:17:37.5134007+02:00,2023-04-05T12:16:49.5702381+02:00,PRE_PRINT,Print,7
70001003,2023-04-05T12:21:19.1097562+02:00,2023-04-05T12:17:37.5134007+02:00,PRINT,Print,8
70001004,2023-04-05T13:00:32.9180517-05:00,2023-04-05T12:19:22.9841374-05:00,POWER_DISABLE,Off,1
70001003,2023-04-05T12:21:42.6822735+02:00,2023-04-05T12:21:19.1097562+02:00,POST_PRINT,Print,7
70001003,2023-04-05T12:23:23.0222101+02:00,2023-04-05T12:21:42.6822735+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-05T12:24:11.3744957+02:00,2023-04-05T12:23:23.0222101+02:00,PRE_PRINT,Print,7
70001003,2023-04-05T12:24:34.5338351+02:00,2023-04-05T12:24:11.3744957+02:00,PRINT,Print,8
70001003,2023-04-05T12:24:51.0698107+02:00,2023-04-05T12:24:34.5338351+02:00,POST_PRINT,Print,7
70001003,2023-04-05T12:25:03.1463329+02:00,2023-04-05T12:24:51.0698107+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-05T12:25:51.895759+02:00,2023-04-05T12:25:03.1463329+02:00,PRE_PRINT,Print,7
70001003,2023-04-05T12:26:12.4430549+02:00,2023-04-05T12:25:51.895759+02:00,PRINT,Print,8
70001003,2023-04-05T12:26:28.955709+02:00,2023-04-05T12:26:12.4430549+02:00,POST_PRINT,Print,7
70001003,2023-04-05T12:30:16.3943163+02:00,2023-04-05T12:26:28.955709+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-05T12:31:03.9593508+02:00,2023-04-05T12:30:16.3943163+02:00,PRE_PRINT,Print,7
70001003,2023-04-05T12:31:24.7193203+02:00,2023-04-05T12:31:03.9593508+02:00,PRINT,Print,8
70001003,2023-04-05T12:31:42.0179513+02:00,2023-04-05T12:31:24.7193203+02:00,POST_PRINT,Print,7
70001003,2023-04-05T12:42:11.0696594+02:00,2023-04-05T12:31:42.0179513+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-05T13:05:40.3929226+02:00,2023-04-05T12:42:11.0696594+02:00,READY,Ready,5
70001004,2023-04-05T13:00:54.4388509-05:00,2023-04-05T13:00:32.9180517-05:00,POWER_DISABLE,Off,1
70001004,2023-04-05T13:01:42.7963722-05:00,2023-04-05T13:00:54.4388509-05:00,OFF,Off,1
70001004,2023-04-05T13:02:54.079595-05:00,2023-04-05T13:01:42.7963722-05:00,MECH_INIT,Off,1
70001004,2023-04-05T13:03:06.7897452-05:00,2023-04-05T13:02:54.079595-05:00,STANDBY,Standby,3
70001004,2023-04-05T13:11:26.1005117-05:00,2023-04-05T13:03:06.7897452-05:00,GET_READY,GetReady,4
70001003,2023-04-05T13:08:38.6414756+02:00,2023-04-05T13:05:40.3929226+02:00,PRE_PRINT,Print,7
70001003,2023-04-05T13:21:17.2970199+02:00,2023-04-05T13:08:38.6414756+02:00,PRINT,Print,8
70001004,2023-04-05T13:12:19.1004743-05:00,2023-04-05T13:11:26.1005117-05:00,DYNAMIC_READY,Ready,6
70001004,2023-04-05T13:13:27.9875824-05:00,2023-04-05T13:12:19.1004743-05:00,PRE_PRINT,Print,7
70001004,2023-04-05T13:13:56.4129691-05:00,2023-04-05T13:13:27.9875824-05:00,PRINT,Print,8
70001004,2023-04-05T13:14:25.4387953-05:00,2023-04-05T13:13:56.4129691-05:00,POST_PRINT,Print,7
70001004,2023-04-05T13:24:53.4015844-05:00,2023-04-05T13:14:25.4387953-05:00,DYNAMIC_READY,Ready,6
70001003,2023-04-05T13:21:40.874476+02:00,2023-04-05T13:21:17.2970199+02:00,POST_PRINT,Print,7
70001003,2023-04-05T13:21:52.165227+02:00,2023-04-05T13:21:40.874476+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-05T13:23:05.9074007+02:00,2023-04-05T13:21:52.165227+02:00,PRE_PRINT,Print,7
70001003,2023-04-05T13:23:30.2943585+02:00,2023-04-05T13:23:05.9074007+02:00,PRINT,Print,8
70001003,2023-04-05T13:23:47.0011123+02:00,2023-04-05T13:23:30.2943585+02:00,POST_PRINT,Print,7
70001003,2023-04-05T13:23:56.0826318+02:00,2023-04-05T13:23:47.0011123+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-05T13:24:44.4153594+02:00,2023-04-05T13:23:56.0826318+02:00,PRE_PRINT,Print,7
70001003,2023-04-05T13:25:02.5444499+02:00,2023-04-05T13:24:44.4153594+02:00,PRINT,Print,8
70001004,2023-04-05T13:32:42.9828787-05:00,2023-04-05T13:24:53.4015844-05:00,READY,Ready,5
70001003,2023-04-05T13:25:19.264093+02:00,2023-04-05T13:25:02.5444499+02:00,POST_PRINT,Print,7
70001003,2023-04-05T13:29:27.4192118+02:00,2023-04-05T13:25:19.264093+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-05T13:30:15.7743887+02:00,2023-04-05T13:29:27.4192118+02:00,PRE_PRINT,Print,7
70001003,2023-04-05T13:30:36.7186261+02:00,2023-04-05T13:30:15.7743887+02:00,PRINT,Print,8
70001003,2023-04-05T13:30:54.0538304+02:00,2023-04-05T13:30:36.7186261+02:00,POST_PRINT,Print,7
70001003,2023-04-05T13:33:26.5381533+02:00,2023-04-05T13:30:54.0538304+02:00,DYNAMIC_READY,Ready,6
70001004,2023-04-05T13:35:53.1638746-05:00,2023-04-05T13:32:42.9828787-05:00,PRE_PRINT,Print,7
70001003,2023-04-05T13:34:14.879834+02:00,2023-04-05T13:33:26.5381533+02:00,PRE_PRINT,Print,7
70001003,2023-04-05T13:41:03.9757274+02:00,2023-04-05T13:34:14.879834+02:00,PRINT,Print,8
70001004,2023-04-05T13:36:20.1628567-05:00,2023-04-05T13:35:53.1638746-05:00,PRINT,Print,8
70001004,2023-04-05T13:36:46.5636261-05:00,2023-04-05T13:36:20.1628567-05:00,POST_PRINT,Print,7
70001004,2023-04-05T13:42:15.9809545-05:00,2023-04-05T13:36:46.5636261-05:00,DYNAMIC_READY,Ready,6
70001003,2023-04-05T13:41:20.7088618+02:00,2023-04-05T13:41:03.9757274+02:00,POST_PRINT,Print,7
70001003,2023-04-05T13:41:46.0956246+02:00,2023-04-05T13:41:20.7088618+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-05T13:42:34.4143148+02:00,2023-04-05T13:41:46.0956246+02:00,PRE_PRINT,Print,7
70001004,2023-04-05T13:43:06.5535945-05:00,2023-04-05T13:42:15.9809545-05:00,PRE_PRINT,Print,7
70001003,2023-04-05T13:42:57.9871861+02:00,2023-04-05T13:42:34.4143148+02:00,PRINT,Print,8
70001003,2023-04-05T13:43:14.4983682+02:00,2023-04-05T13:42:57.9871861+02:00,POST_PRINT,Print,7
70001004,2023-04-05T13:43:37.7683727-05:00,2023-04-05T13:43:06.5535945-05:00,PRINT,Print,8
70001003,2023-04-05T13:48:07.9823234+02:00,2023-04-05T13:43:14.4983682+02:00,DYNAMIC_READY,Ready,6
70001004,2023-04-05T13:44:04.1605053-05:00,2023-04-05T13:43:37.7683727-05:00,POST_PRINT,Print,7
70001004,2023-04-05T13:46:37.2910368-05:00,2023-04-05T13:44:04.1605053-05:00,DYNAMIC_READY,Ready,6
70001004,2023-04-05T13:47:25.8406805-05:00,2023-04-05T13:46:37.2910368-05:00,PRE_PRINT,Print,7
70001004,2023-04-05T13:48:06.7306852-05:00,2023-04-05T13:47:25.8406805-05:00,PRINT,Print,8
70001004,2023-04-05T13:48:38.5715669-05:00,2023-04-05T13:48:06.7306852-05:00,POST_PRINT,Print,7
70001003,2023-04-05T13:48:54.9010564+02:00,2023-04-05T13:48:07.9823234+02:00,PRE_PRINT,Print,7
70001004,2023-04-05T13:59:07.7381179-05:00,2023-04-05T13:48:38.5715669-05:00,DYNAMIC_READY,Ready,6
70001003,2023-04-05T13:49:12.8514436+02:00,2023-04-05T13:48:54.9010564+02:00,PRINT,Print,8
70001003,2023-04-05T13:49:29.3580696+02:00,2023-04-05T13:49:12.8514436+02:00,POST_PRINT,Print,7
70001003,2023-04-05T13:55:27.2873333+02:00,2023-04-05T13:49:29.3580696+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-05T13:56:21.0703678+02:00,2023-04-05T13:55:27.2873333+02:00,PRE_PRINT,Print,7
70001003,2023-04-05T13:56:43.4361961+02:00,2023-04-05T13:56:21.0703678+02:00,PRINT,Print,8
70001003,2023-04-05T13:57:00.9698906+02:00,2023-04-05T13:56:43.4361961+02:00,POST_PRINT,Print,7
70001003,2023-04-05T14:07:25.6251741+02:00,2023-04-05T13:57:00.9698906+02:00,DYNAMIC_READY,Ready,6
70001004,2023-04-05T14:29:18.3795039-05:00,2023-04-05T13:59:07.7381179-05:00,READY,Ready,5
70001003,2023-04-05T14:07:35.0827737+02:00,2023-04-05T14:07:25.6251741+02:00,GO_TO_OFF,Off,1
70001003,2023-04-05T14:07:53.8053926+02:00,2023-04-05T14:07:35.0827737+02:00,OFF,Off,1
70001003,2023-04-05T14:08:53.013747+02:00,2023-04-05T14:07:53.8053926+02:00,MECH_INIT,Off,1
70001003,2023-04-05T14:09:22.0735441+02:00,2023-04-05T14:08:53.013747+02:00,STANDBY,Standby,3
70001003,2023-04-05T14:27:27.2385967+02:00,2023-04-05T14:09:22.0735441+02:00,GET_READY,GetReady,4
70001003,2023-04-05T14:28:01.2641573+02:00,2023-04-05T14:27:27.2385967+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-05T14:29:04.7015171+02:00,2023-04-05T14:28:01.2641573+02:00,PRE_PRINT,Print,7
70001003,2023-04-05T14:32:50.1164111+02:00,2023-04-05T14:29:04.7015171+02:00,PRINT,Print,8
70001004,2023-04-05T14:29:24.414365-05:00,2023-04-05T14:29:18.3795039-05:00,GO_TO_STANDBY,Standby,3
70001004,2023-04-05T14:29:38.5659969-05:00,2023-04-05T14:29:24.414365-05:00,STANDBY,Standby,3
70001004,2023-04-05T14:29:48.0017621-05:00,2023-04-05T14:29:38.5659969-05:00,GO_TO_OFF,Off,1
70001004,2023-04-05T14:29:50.6209441-05:00,2023-04-05T14:29:48.0017621-05:00,OFF,Off,1
70001004,2023-04-05T14:29:50.8670092-05:00,2023-04-05T14:29:50.6209441-05:00,GO_TO_SERVICE,Service,2
70001004,2023-04-05T14:50:44.2418704-05:00,2023-04-05T14:29:50.8670092-05:00,SERVICE,Service,2
70001003,2023-04-05T14:33:07.6504591+02:00,2023-04-05T14:32:50.1164111+02:00,POST_PRINT,Print,7
70001003,2023-04-05T14:33:33.2121754+02:00,2023-04-05T14:33:07.6504591+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-05T14:34:21.155443+02:00,2023-04-05T14:33:33.2121754+02:00,PRE_PRINT,Print,7
70001003,2023-04-05T14:34:44.1194212+02:00,2023-04-05T14:34:21.155443+02:00,PRINT,Print,8
70001003,2023-04-05T14:35:00.8548644+02:00,2023-04-05T14:34:44.1194212+02:00,POST_PRINT,Print,7
70001003,2023-04-05T14:35:55.8246015+02:00,2023-04-05T14:35:00.8548644+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-05T14:36:44.7670497+02:00,2023-04-05T14:35:55.8246015+02:00,PRE_PRINT,Print,7
70001003,2023-04-05T14:37:05.5113433+02:00,2023-04-05T14:36:44.7670497+02:00,PRINT,Print,8
70001003,2023-04-05T14:37:29.0893806+02:00,2023-04-05T14:37:05.5113433+02:00,POST_PRINT,Print,7
70001003,2023-04-05T14:40:09.6586348+02:00,2023-04-05T14:37:29.0893806+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-05T14:40:57.3817875+02:00,2023-04-05T14:40:09.6586348+02:00,PRE_PRINT,Print,7
70001003,2023-04-05T14:41:17.9319047+02:00,2023-04-05T14:40:57.3817875+02:00,PRINT,Print,8
70001003,2023-04-05T14:41:35.2772762+02:00,2023-04-05T14:41:17.9319047+02:00,POST_PRINT,Print,7
70001003,2023-04-05T14:49:16.3603649+02:00,2023-04-05T14:41:35.2772762+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-05T14:50:05.5156992+02:00,2023-04-05T14:49:16.3603649+02:00,PRE_PRINT,Print,7
70001003,2023-04-05T14:59:35.0613039+02:00,2023-04-05T14:50:05.5156992+02:00,PRINT,Print,8
70001004,2023-04-05T14:51:00.1097653-05:00,2023-04-05T14:50:44.2418704-05:00,OFF,Off,1
70001004,2023-04-05T14:51:54.5130944-05:00,2023-04-05T14:51:00.1097653-05:00,MECH_INIT,Off,1
70001004,2023-04-05T14:53:45.5582484-05:00,2023-04-05T14:51:54.5130944-05:00,STANDBY,Standby,3
70001004,2023-04-05T15:01:43.6331568-05:00,2023-04-05T14:53:45.5582484-05:00,GET_READY,GetReady,4
70001003,2023-04-05T14:59:51.7739556+02:00,2023-04-05T14:59:35.0613039+02:00,POST_PRINT,Print,7
70001003,2023-04-05T15:01:06.1053926+02:00,2023-04-05T14:59:51.7739556+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-05T15:01:54.4493698+02:00,2023-04-05T15:01:06.1053926+02:00,PRE_PRINT,Print,7
70001004,2023-04-05T15:02:49.1182347-05:00,2023-04-05T15:01:43.6331568-05:00,DYNAMIC_READY,Ready,6
70001003,2023-04-05T15:02:17.814066+02:00,2023-04-05T15:01:54.4493698+02:00,PRINT,Print,8
70001003,2023-04-05T15:02:34.5487328+02:00,2023-04-05T15:02:17.814066+02:00,POST_PRINT,Print,7
70001003,2023-04-05T15:04:35.4150621+02:00,2023-04-05T15:02:34.5487328+02:00,DYNAMIC_READY,Ready,6
70001004,2023-04-05T15:04:03.8629914-05:00,2023-04-05T15:02:49.1182347-05:00,PRE_PRINT,Print,7
70001004,2023-04-05T15:04:34.8940442-05:00,2023-04-05T15:04:03.8629914-05:00,PRINT,Print,8
70001004,2023-04-05T15:05:04.1171179-05:00,2023-04-05T15:04:34.8940442-05:00,POST_PRINT,Print,7
70001003,2023-04-05T15:05:23.7458475+02:00,2023-04-05T15:04:35.4150621+02:00,PRE_PRINT,Print,7
70001004,2023-04-05T15:09:44.1845489-05:00,2023-04-05T15:05:04.1171179-05:00,DYNAMIC_READY,Ready,6
70001003,2023-04-05T15:05:41.4788504+02:00,2023-04-05T15:05:23.7458475+02:00,PRINT,Print,8
70001003,2023-04-05T15:05:58.21559+02:00,2023-04-05T15:05:41.4788504+02:00,POST_PRINT,Print,7
70001003,2023-04-05T15:09:42.7960333+02:00,2023-04-05T15:05:58.21559+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-05T15:10:15.8377466+02:00,2023-04-05T15:09:42.7960333+02:00,PRE_PRINT,Print,7
70001004,2023-04-05T15:10:34.5441147-05:00,2023-04-05T15:09:44.1845489-05:00,PRE_PRINT,Print,7
70001003,2023-04-05T15:10:50.8811083+02:00,2023-04-05T15:10:15.8377466+02:00,POST_PRINT,Print,7
70001004,2023-04-05T15:11:09.0005702-05:00,2023-04-05T15:10:34.5441147-05:00,PRINT,Print,8
70001003,2023-04-05T15:10:57.1503555+02:00,2023-04-05T15:10:50.8811083+02:00,GO_TO_STANDBY,Standby,3
70001003,2023-04-05T15:11:34.7960818+02:00,2023-04-05T15:10:57.1503555+02:00,STANDBY,Standby,3
70001004,2023-04-05T15:11:32.7765371-05:00,2023-04-05T15:11:09.0005702-05:00,POST_PRINT,Print,7
70001004,2023-04-05T15:16:01.9216358-05:00,2023-04-05T15:11:32.7765371-05:00,DYNAMIC_READY,Ready,6
70001003,2023-04-05T15:15:34.522677+02:00,2023-04-05T15:11:34.7960818+02:00,GET_READY,GetReady,4
70001003,2023-04-05T15:19:14.0830993+02:00,2023-04-05T15:15:34.522677+02:00,DYNAMIC_READY,Ready,6
70001004,2023-04-05T15:16:52.8953749-05:00,2023-04-05T15:16:01.9216358-05:00,PRE_PRINT,Print,7
70001004,2023-04-05T15:17:21.3014881-05:00,2023-04-05T15:16:52.8953749-05:00,PRINT,Print,8
70001004,2023-04-05T15:17:45.0802198-05:00,2023-04-05T15:17:21.3014881-05:00,POST_PRINT,Print,7
70001004,2023-04-05T15:19:13.9414805-05:00,2023-04-05T15:17:45.0802198-05:00,DYNAMIC_READY,Ready,6
70001004,2023-04-05T15:20:00.8779718-05:00,2023-04-05T15:19:13.9414805-05:00,PRE_PRINT,Print,7
70001003,2023-04-05T15:19:14.2958651+02:00,2023-04-05T15:19:14.0830993+02:00,GO_TO_STANDBY,Standby,3
70001003,2023-04-05T15:19:23.7562424+02:00,2023-04-05T15:19:14.2958651+02:00,GO_TO_OFF,Off,1
70001003,2023-04-05T15:20:23.2116045+02:00,2023-04-05T15:19:23.7562424+02:00,OFF,Off,1
70001004,2023-04-05T15:23:50.1786175-05:00,2023-04-05T15:20:00.8779718-05:00,PRINT,Print,8
70001003,2023-04-05T15:21:16.1757707+02:00,2023-04-05T15:20:23.2116045+02:00,MECH_INIT,Off,1
70001003,2023-04-05T15:21:25.0560594+02:00,2023-04-05T15:21:16.1757707+02:00,STANDBY,Standby,3
70001003,2023-04-05T15:25:24.5417921+02:00,2023-04-05T15:21:25.0560594+02:00,GET_READY,GetReady,4
70001004,2023-04-05T15:24:24.4240276-05:00,2023-04-05T15:23:50.1786175-05:00,POST_PRINT,Print,7
70001004,2023-04-05T15:41:39.3780226-05:00,2023-04-05T15:24:24.4240276-05:00,READY,Ready,5
70001003,2023-04-05T15:25:38.8403405+02:00,2023-04-05T15:25:24.5417921+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-05T15:26:43.0673211+02:00,2023-04-05T15:25:38.8403405+02:00,PRE_PRINT,Print,7
70001003,2023-04-05T15:27:06.2577587+02:00,2023-04-05T15:26:43.0673211+02:00,PRINT,Print,8
70001003,2023-04-05T15:27:23.38363+02:00,2023-04-05T15:27:06.2577587+02:00,POST_PRINT,Print,7
70001003,2023-04-05T15:37:49.0362124+02:00,2023-04-05T15:27:23.38363+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-05T15:44:00.9263071+02:00,2023-04-05T15:37:49.0362124+02:00,READY,Ready,5
70001004,2023-04-05T15:47:15.2482174-05:00,2023-04-05T15:41:39.3780226-05:00,PRE_PRINT,Print,7
70001003,2023-04-05T15:45:22.2925233+02:00,2023-04-05T15:44:00.9263071+02:00,PRE_PRINT,Print,7
70001003,2023-04-05T15:45:44.2569348+02:00,2023-04-05T15:45:22.2925233+02:00,PRINT,Print,8
70001003,2023-04-05T15:46:01.5983169+02:00,2023-04-05T15:45:44.2569348+02:00,POST_PRINT,Print,7
70001003,2023-04-05T15:49:16.8160751+02:00,2023-04-05T15:46:01.5983169+02:00,DYNAMIC_READY,Ready,6
70001004,2023-04-05T15:55:28.0463518-05:00,2023-04-05T15:47:15.2482174-05:00,PRINT,Print,8
70001003,2023-04-05T15:50:05.5673297+02:00,2023-04-05T15:49:16.8160751+02:00,PRE_PRINT,Print,7
70001003,2023-04-05T16:00:43.1267874+02:00,2023-04-05T15:50:05.5673297+02:00,PRINT,Print,8
70001004,2023-04-05T15:55:51.8101343-05:00,2023-04-05T15:55:28.0463518-05:00,POST_PRINT,Print,7
70001004,2023-04-05T16:06:19.9674049-05:00,2023-04-05T15:55:51.8101343-05:00,DYNAMIC_READY,Ready,6
70001003,2023-04-05T16:01:16.581845+02:00,2023-04-05T16:00:43.1267874+02:00,POST_PRINT,Print,7
70001003,2023-04-05T16:05:27.9957819+02:00,2023-04-05T16:01:16.581845+02:00,READY,Ready,5
70001003,2023-04-05T16:08:17.5988403+02:00,2023-04-05T16:05:27.9957819+02:00,PRE_PRINT,Print,7
70001004,2023-04-05T16:07:55.4794904-05:00,2023-04-05T16:06:19.9674049-05:00,READY,Ready,5
70001004,2023-04-05T16:09:33.1956829-05:00,2023-04-05T16:07:55.4794904-05:00,PRE_PRINT,Print,7
70001003,2023-04-05T16:13:06.6836878+02:00,2023-04-05T16:08:17.5988403+02:00,PRINT,Print,8
70001004,2023-04-05T16:09:52.1273885-05:00,2023-04-05T16:09:33.1956829-05:00,PRINT,Print,8
70001004,2023-04-05T16:10:18.5119108-05:00,2023-04-05T16:09:52.1273885-05:00,POST_PRINT,Print,7
70001004,2023-04-05T16:11:58.6337537-05:00,2023-04-05T16:10:18.5119108-05:00,DYNAMIC_READY,Ready,6
70001004,2023-04-05T16:11:58.6417743-05:00,2023-04-05T16:11:58.6337537-05:00,READY,Ready,5
70001004,2023-04-05T16:12:04.6778365-05:00,2023-04-05T16:11:58.6417743-05:00,GO_TO_STANDBY,Standby,3
70001004,2023-04-05T16:12:41.9818094-05:00,2023-04-05T16:12:04.6778365-05:00,STANDBY,Standby,3
70001004,2023-04-05T16:12:51.2151465-05:00,2023-04-05T16:12:41.9818094-05:00,GO_TO_OFF,Off,1
70001004,2023-04-05T16:13:13.1722796-05:00,2023-04-05T16:12:51.2151465-05:00,OFF,Off,1
70001003,2023-04-05T16:13:23.3992176+02:00,2023-04-05T16:13:06.6836878+02:00,POST_PRINT,Print,7
70001004,2023-04-05T16:13:13.4206589-05:00,2023-04-05T16:13:13.1722796-05:00,GO_TO_SERVICE,Service,2
70001004,2023-04-05T16:52:46.5321149-05:00,2023-04-05T16:13:13.4206589-05:00,SERVICE,Service,2
70001003,2023-04-05T16:13:34.0795504+02:00,2023-04-05T16:13:23.3992176+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-05T16:14:21.6368111+02:00,2023-04-05T16:13:34.0795504+02:00,PRE_PRINT,Print,7
70001003,2023-04-05T16:14:41.7869487+02:00,2023-04-05T16:14:21.6368111+02:00,PRINT,Print,8
70001003,2023-04-05T16:14:58.5218339+02:00,2023-04-05T16:14:41.7869487+02:00,POST_PRINT,Print,7
70001003,2023-04-05T16:17:28.5854936+02:00,2023-04-05T16:14:58.5218339+02:00,DYNAMIC_READY,Ready,6
70001003,2023-04-05T16:17:28.5874937+02:00,2023-04-05T16:17:28.5854936+02:00,READY,Ready,5
70001003,2023-04-05T16:17:34.6331641+02:00,2023-04-05T16:17:28.5874937+02:00,GO_TO_STANDBY,Standby,3
70001003,2023-04-05T16:17:36.9074177+02:00,2023-04-05T16:17:34.6331641+02:00,STANDBY,Standby,3
70001003,2023-04-05T16:17:46.3285183+02:00,2023-04-05T16:17:36.9074177+02:00,GO_TO_OFF,Off,1
70001003,2023-04-05T16:17:50.7454921+02:00,2023-04-05T16:17:46.3285183+02:00,OFF,Off,1
70001003,2023-04-05T16:17:51.0000275+02:00,2023-04-05T16:17:50.7454921+02:00,GO_TO_SERVICE,Service,2
70001003,2023-04-05T16:33:46.3786586+02:00,2023-04-05T16:17:51.0000275+02:00,SERVICE,Service,2
70001003,2023-04-05T16:38:56.9945122+02:00,2023-04-05T16:33:46.3786586+02:00,POWER_DISABLE,Off,1
70001003,2023-04-05T16:38:57.3212698+02:00,2023-04-05T16:38:56.9945122+02:00,GO_TO_SERVICE,Service,2
70001003,2023-04-05T16:38:59.524829+02:00,2023-04-05T16:38:57.3212698+02:00,GO_TO_OFF,Off,1
70001003,2023-04-05T16:38:59.8067748+02:00,2023-04-05T16:38:59.524829+02:00,OFF,Off,1
70001003,2023-04-05T16:39:00.146417+02:00,2023-04-05T16:38:59.8067748+02:00,GO_TO_SERVICE,Service,2
70001003,2023-04-05T16:39:01.376826+02:00,2023-04-05T16:39:00.146417+02:00,GO_TO_OFF,Off,1
70001003,2023-04-05T16:39:01.9968067+02:00,2023-04-05T16:39:01.376826+02:00,GO_TO_SERVICE,Service,2
70001003,2023-04-05T16:39:03.1978736+02:00,2023-04-05T16:39:01.9968067+02:00,GO_TO_OFF,Off,1
70001003,2023-04-05T16:39:03.2001175+02:00,2023-04-05T16:39:03.1978736+02:00,OFF,Off,1
70001003,2023-04-05T16:39:03.8201193+02:00,2023-04-05T16:39:03.2001175+02:00,GO_TO_SERVICE,Service,2
70001003,2023-04-05T16:39:06.0630762+02:00,2023-04-05T16:39:03.8201193+02:00,GO_TO_OFF,Off,1
70001003,2023-04-05T16:39:06.6536628+02:00,2023-04-05T16:39:06.0630762+02:00,GO_TO_SERVICE,Service,2
70001003,2023-04-05T16:39:07.8729901+02:00,2023-04-05T16:39:06.6536628+02:00,GO_TO_OFF,Off,1
70001003,2023-04-05T16:39:08.1943299+02:00,2023-04-05T16:39:07.8729901+02:00,GO_TO_SERVICE,Service,2
70001003,2023-04-05T16:39:10.6512652+02:00,2023-04-05T16:39:08.1943299+02:00,GO_TO_OFF,Off,1
70001003,2023-04-05T16:39:10.671472+02:00,2023-04-05T16:39:10.6512652+02:00,OFF,Off,1
70001003,2023-04-05T16:39:11.2730933+02:00,2023-04-05T16:39:10.671472+02:00,GO_TO_SERVICE,Service,2
70001003,2023-04-05T16:39:12.2390367+02:00,2023-04-05T16:39:11.2730933+02:00,GO_TO_OFF,Off,1
70001003,2023-04-05T16:39:12.8247644+02:00,2023-04-05T16:39:12.2390367+02:00,GO_TO_SERVICE,Service,2
70001003,2023-04-05T16:39:14.1043359+02:00,2023-04-05T16:39:12.8247644+02:00,GO_TO_OFF,Off,1
70001003,2023-04-05T16:39:14.7128929+02:00,2023-04-05T16:39:14.1043359+02:00,GO_TO_SERVICE,Service,2
70001003,2023-04-05T16:39:15.9296807+02:00,2023-04-05T16:39:14.7128929+02:00,GO_TO_OFF,Off,1
70001003,2023-04-05T16:39:16.2938837+02:00,2023-04-05T16:39:15.9296807+02:00,GO_TO_SERVICE,Service,2
70001003,2023-04-05T16:39:17.4721419+02:00,2023-04-05T16:39:16.2938837+02:00,GO_TO_OFF,Off,1
70001003,2023-04-05T16:39:17.4736763+02:00,2023-04-05T16:39:17.4721419+02:00,OFF,Off,1
70001003,2023-04-05T16:39:18.1358876+02:00,2023-04-05T16:39:17.4736763+02:00,GO_TO_SERVICE,Service,2
70001003,2023-04-05T16:39:19.3621709+02:00,2023-04-05T16:39:18.1358876+02:00,GO_TO_OFF,Off,1
70001003,2023-04-05T16:39:19.6902709+02:00,2023-04-05T16:39:19.3621709+02:00,GO_TO_SERVICE,Service,2
70001003,2023-04-05T16:39:20.8859731+02:00,2023-04-05T16:39:19.6902709+02:00,GO_TO_OFF,Off,1
70001003,2023-04-05T16:39:21.5025858+02:00,2023-04-05T16:39:20.8859731+02:00,GO_TO_SERVICE,Service,2
70001003,2023-04-05T16:39:22.7466943+02:00,2023-04-05T16:39:21.5025858+02:00,GO_TO_OFF,Off,1
70001003,2023-04-05T16:39:23.3935484+02:00,2023-04-05T16:39:22.7466943+02:00,GO_TO_SERVICE,Service,2
70001003,2023-04-05T16:39:24.5769047+02:00,2023-04-05T16:39:23.3935484+02:00,GO_TO_OFF,Off,1
70001003,2023-04-05T16:39:24.924749+02:00,2023-04-05T16:39:24.5769047+02:00,GO_TO_SERVICE,Service,2
70001003,2023-04-05T16:39:26.1361827+02:00,2023-04-05T16:39:24.924749+02:00,GO_TO_OFF,Off,1
70001003,2023-04-05T16:39:26.1383577+02:00,2023-04-05T16:39:26.1361827+02:00,OFF,Off,1
70001003,2023-04-05T16:39:26.8071702+02:00,2023-04-05T16:39:26.1383577+02:00,GO_TO_SERVICE,Service,2
70001003,2023-04-05T16:39:28.0424288+02:00,2023-04-05T16:39:26.8071702+02:00,GO_TO_OFF,Off,1
70001003,2023-04-05T16:39:28.3512271+02:00,2023-04-05T16:39:28.0424288+02:00,GO_TO_SERVICE,Service,2
70001003,2023-04-05T16:39:29.5653786+02:00,2023-04-05T16:39:28.3512271+02:00,GO_TO_OFF,Off,1
70001003,2023-04-05T16:39:29.5665483+02:00,2023-04-05T16:39:29.5653786+02:00,OFF,Off,1
70001003,2023-04-05T16:39:30.1907432+02:00,2023-04-05T16:39:29.5665483+02:00,GO_TO_SERVICE,Service,2
