"pressSN","endTime","time","plcTime","machineState","pressState"
"70001004",,"2023-04-27T14:15:48.4803757-05:00","2023-04-27T13:23:14.336-05:00","SERVICE","Service"
"70001004",,"2023-04-27T14:16:58.8099948-05:00","2023-04-27T13:24:24.63-05:00","OFF","Off"
"70001004",,"2023-04-27T14:17:09.8576673-05:00","2023-04-27T13:24:35.622-05:00","MECH_INIT","Off"
"70001004",,"2023-04-27T14:18:13.3071562-05:00","2023-04-27T13:25:39.093-05:00","STANDBY","Standby"
"70001004",,"2023-04-27T14:18:22.6118681-05:00","2023-04-27T13:25:48.35-05:00","GET_READY","GetReady"
"70001004",,"2023-04-27T14:18:59.8361938-05:00","2023-04-27T13:26:25.708-05:00","GO_TO_OFF","Off"
"70001004",,"2023-04-27T14:19:18.3724912-05:00","2023-04-27T13:26:44.172-05:00","OFF","Off"
"70001004",,"2023-04-27T14:21:25.5447961-05:00","2023-04-27T13:28:51.242-05:00","GO_TO_SERVICE","Service"
"70001004",,"2023-04-27T14:21:25.5455449-05:00","2023-04-27T13:28:51.33-05:00","SERVICE","Service"
"70001004",,"2023-04-27T14:23:31.0794067-05:00","2023-04-27T13:30:56.832-05:00","OFF","Off"
"70001004",,"2023-04-27T14:23:37.4667856-05:00","2023-04-27T13:31:03.2-05:00","MECH_INIT","Off"
"70001004",,"2023-04-27T14:24:41.7278574-05:00","2023-04-27T13:32:07.567-05:00","STANDBY","Standby"
"70001004",,"2023-04-27T14:24:49.5773151-05:00","2023-04-27T13:32:15.454-05:00","GET_READY","GetReady"
"70001004",,"2023-04-27T14:31:04.7584426-05:00","2023-04-27T13:38:30.688-05:00","GO_TO_STANDBY","Standby"
"70001004",,"2023-04-27T14:31:43.4264452-05:00","2023-04-27T13:39:09.343-05:00","STANDBY","Standby"
"70001004",,"2023-04-27T14:31:50.0954427-05:00","2023-04-27T13:39:15.807-05:00","GET_READY","GetReady"
"70001004",,"2023-04-27T14:35:31.1147615-05:00","2023-04-27T13:42:57.036-05:00","DYNAMIC_READY","Ready"
"70001004",,"2023-04-27T14:35:56.716093-05:00","2023-04-27T13:43:22.451-05:00","PRE_PRINT","Print"
"70001004",,"2023-04-27T14:37:11.863181-05:00","2023-04-27T13:44:37.73-05:00","PRINT","Print"
"70001004",,"2023-04-27T14:44:46.4033602-05:00","2023-04-27T13:52:12.202-05:00","POST_PRINT","Print"
"70001004",,"2023-04-27T14:45:11.0073236-05:00","2023-04-27T13:52:36.737-05:00","GO_TO_OFF","Off"
"70001004",,"2023-04-27T14:45:38.7953438-05:00","2023-04-27T13:53:04.569-05:00","OFF","Off"
"70001004",,"2023-04-27T14:47:44.9143121-05:00","2023-04-27T13:55:10.663-05:00","MECH_INIT","Off"
"70001004",,"2023-04-27T14:48:50.3928504-05:00","2023-04-27T13:56:16.15-05:00","STANDBY","Standby"
"70001004",,"2023-04-27T14:48:59.0916586-05:00","2023-04-27T13:56:24.758-05:00","GET_READY","GetReady"
"70001004",,"2023-04-27T14:49:35.316469-05:00","2023-04-27T13:57:01.181-05:00","GO_TO_OFF","Off"
"70001004",,"2023-04-27T14:49:53.8526407-05:00","2023-04-27T13:57:19.645-05:00","OFF","Off"
"70001004",,"2023-04-27T14:50:47.6552914-05:00","2023-04-27T13:58:13.492-05:00","MECH_INIT","Off"
"70001004",,"2023-04-27T14:51:42.6835321-05:00","2023-04-27T13:59:08.531-05:00","STANDBY","Standby"
"70001004",,"2023-04-27T14:51:53.1600331-05:00","2023-04-27T13:59:18.954-05:00","GET_READY","GetReady"
"70001004",,"2023-04-27T14:55:09.9726693-05:00","2023-04-27T14:02:35.719-05:00","DYNAMIC_READY","Ready"
"70001004",,"2023-04-27T14:55:26.9020413-05:00","2023-04-27T14:02:52.687-05:00","PRE_PRINT","Print"
"70001004",,"2023-04-27T14:56:40.0355064-05:00","2023-04-27T14:04:05.79-05:00","PRINT","Print"
"70001004",,"2023-04-27T14:57:18.7199532-05:00","2023-04-27T14:04:44.589-05:00","POST_PRINT","Print"
"70001004",,"2023-04-27T14:57:50.5619486-05:00","2023-04-27T14:05:16.372-05:00","DYNAMIC_READY","Ready"
"70001004",,"2023-04-27T14:59:29.8881452-05:00","2023-04-27T14:06:55.603-05:00","PRE_PRINT","Print"
"70001004",,"2023-04-27T15:00:19.4533108-05:00","2023-04-27T14:07:45.178-05:00","PRINT","Print"
"70001004",,"2023-04-27T15:00:42.2079678-05:00","2023-04-27T14:08:08.09-05:00","POST_PRINT","Print"
"70001004",,"2023-04-27T15:00:59.5391696-05:00","2023-04-27T14:08:25.329-05:00","DYNAMIC_READY","Ready"
"70001004",,"2023-04-27T15:01:12.2404725-05:00","2023-04-27T14:08:38.041-05:00","PRE_PRINT","Print"
"70001004",,"2023-04-27T15:01:56.1571845-05:00","2023-04-27T14:09:21.953-05:00","PRINT","Print"
"70001004",,"2023-04-27T15:17:01.5634162-05:00","2023-04-27T14:24:27.369-05:00","POST_PRINT","Print"
"70001004",,"2023-04-27T15:17:25.5432164-05:00","2023-04-27T14:24:51.424-05:00","GO_TO_OFF","Off"
"70001004",,"2023-04-27T15:17:53.5611193-05:00","2023-04-27T14:25:19.256-05:00","OFF","Off"
"70001004",,"2023-04-27T15:18:18.9466609-05:00","2023-04-27T14:25:44.719-05:00","MECH_INIT","Off"
"70001004",,"2023-04-27T15:19:18.3832521-05:00","2023-04-27T14:26:44.278-05:00","STANDBY","Standby"
"70001004",,"2023-04-27T15:19:26.2379011-05:00","2023-04-27T14:26:52.095-05:00","GET_READY","GetReady"
"70001004",,"2023-04-27T15:20:03.9346211-05:00","2023-04-27T14:27:29.646-05:00","GO_TO_OFF","Off"
"70001004",,"2023-04-27T15:20:22.4600503-05:00","2023-04-27T14:27:48.11-05:00","OFF","Off"
"70001004",,"2023-04-27T15:20:26.742533-05:00","2023-04-27T14:27:52.406-05:00","GO_TO_SERVICE","Service"
"70001004",,"2023-04-27T15:20:26.7576613-05:00","2023-04-27T14:27:52.47-05:00","SERVICE","Service"
"70001004",,"2023-04-27T15:21:50.5507878-05:00","2023-04-27T14:29:16.364-05:00","OFF","Off"
"70001004",,"2023-04-27T15:22:00.177527-05:00","2023-04-27T14:29:26.052-05:00","MECH_INIT","Off"
"70001004",,"2023-04-27T15:22:53.5891215-05:00","2023-04-27T14:30:19.459-05:00","STANDBY","Standby"
"70001004",,"2023-04-27T15:23:01.4599597-05:00","2023-04-27T14:30:27.115-05:00","GET_READY","GetReady"
"70001004",,"2023-04-27T15:26:23.3138335-05:00","2023-04-27T14:33:49.183-05:00","DYNAMIC_READY","Ready"
"70001004",,"2023-04-27T15:26:28.7557545-05:00","2023-04-27T14:33:54.503-05:00","PRE_PRINT","Print"
"70001004",,"2023-04-27T15:27:44.0923912-05:00","2023-04-27T14:35:09.806-05:00","PRINT","Print"
"70001004",,"2023-04-27T15:32:27.3588945-05:00","2023-04-27T14:39:53.153-05:00","POST_PRINT","Print"
"70001004",,"2023-04-27T15:32:44.6957893-05:00","2023-04-27T14:40:10.432-05:00","DYNAMIC_READY","Ready"
"70001004",,"2023-04-27T15:34:38.3134356-05:00","2023-04-27T14:42:04.038-05:00","PRE_PRINT","Print"
"70001004",,"2023-04-27T15:35:24.8767936-05:00","2023-04-27T14:42:50.63-05:00","PRINT","Print"
"70001004",,"2023-04-27T15:35:50.8674699-05:00","2023-04-27T14:43:16.549-05:00","POST_PRINT","Print"
"70001004",,"2023-04-27T15:36:14.4374005-05:00","2023-04-27T14:43:40.253-05:00","DYNAMIC_READY","Ready"
"70001004",,"2023-04-27T15:37:51.962161-05:00","2023-04-27T14:45:17.676-05:00","GO_TO_OFF","Off"
"70001004",,"2023-04-27T15:38:03.4508792-05:00","2023-04-27T14:45:29.139-05:00","OFF","Off"
"70001004",,"2023-04-27T15:38:10.0911561-05:00","2023-04-27T14:45:35.811-05:00","MECH_INIT","Off"
"70001004",,"2023-04-27T15:39:02.497796-05:00","2023-04-27T14:46:28.13-05:00","STANDBY","Standby"
