pressSN,endTime,time,plcTime,machineState,pressState
70001003,,2023-03-20T11:28:37.7793509+01:00,2023-03-20T11:28:36.801+01:00,PRE_PRINT,Print
70001003,,2023-03-20T11:31:30.0309925+01:00,2023-03-20T11:31:28.917+01:00,PRINT,Print
70001002,,2023-03-20T11:32:23.8126192-04:00,2023-03-20T11:34:36.421-04:00,OFF,Off
70001002,,2023-03-20T11:32:44.7449265-04:00,2023-03-20T11:34:57.301-04:00,MECH_INIT,Off
70001002,,2023-03-20T11:33:36.7201347-04:00,2023-03-20T11:35:49.302-04:00,STANDBY,Standby
70001002,,2023-03-20T11:34:18.4251593-04:00,2023-03-20T11:36:31.022-04:00,GET_READY,GetReady
70001003,,2023-03-20T11:37:33.3311922+01:00,2023-03-20T11:37:32.272+01:00,POST_PRINT,Print
70001002,,2023-03-20T11:37:42.4357701-04:00,2023-03-20T11:39:55.239-04:00,DYNAMIC_READY,Ready
70001003,,2023-03-20T11:37:49.8456956+01:00,2023-03-20T11:37:48.879+01:00,DYNAMIC_READY,Ready
70001002,,2023-03-20T11:38:00.3639382-04:00,2023-03-20T11:40:13.071-04:00,PRE_PRINT,Print
70001002,,2023-03-20T11:39:11.0607691-04:00,2023-03-20T11:41:23.704-04:00,PRINT,Print
70001002,,2023-03-20T11:40:15.5304107-04:00,2023-03-20T11:42:28.216-04:00,POST_PRINT,Print
70001002,,2023-03-20T11:40:32.0525942-04:00,2023-03-20T11:42:44.816-04:00,DYNAMIC_READY,Ready
70001002,,2023-03-20T11:40:41.3230455-04:00,2023-03-20T11:42:54.024-04:00,PRE_PRINT,Print
70001003,,2023-03-20T11:41:03.4763162+01:00,2023-03-20T11:41:02.492+01:00,PRE_PRINT,Print
70001002,,2023-03-20T11:41:10.3174566-04:00,2023-03-20T11:43:23.008-04:00,PRINT,Print
70001003,,2023-03-20T11:41:51.2281769+01:00,2023-03-20T11:41:50.235+01:00,PRINT,Print
70001002,,2023-03-20T11:41:51.4187533-04:00,2023-03-20T11:44:04.112-04:00,POST_PRINT,Print
70001002,,2023-03-20T11:42:07.3312024-04:00,2023-03-20T11:44:20.095-04:00,DYNAMIC_READY,Ready
70001002,,2023-03-20T11:42:46.8024151-04:00,2023-03-20T11:44:59.617-04:00,PRE_PRINT,Print
70001002,,2023-03-20T11:43:40.1736642-04:00,2023-03-20T11:45:52.937-04:00,PRINT,Print
70001002,,2023-03-20T11:47:06.2212751-04:00,2023-03-20T11:49:19.018-04:00,POST_PRINT,Print
70001002,,2023-03-20T11:47:29.9980763-04:00,2023-03-20T11:49:42.626-04:00,DYNAMIC_READY,Ready
70001002,,2023-03-20T11:47:41.0787685-04:00,2023-03-20T11:49:53.866-04:00,PRE_PRINT,Print
70001002,,2023-03-20T11:48:35.0656118-04:00,2023-03-20T11:50:47.834-04:00,PRINT,Print
70001002,,2023-03-20T11:52:24.2893997-04:00,2023-03-20T11:54:37.115-04:00,POST_PRINT,Print
70001002,,2023-03-20T11:52:41.0015973-04:00,2023-03-20T11:54:53.715-04:00,DYNAMIC_READY,Ready
70001002,,2023-03-20T11:53:24.1224424-04:00,2023-03-20T11:55:36.875-04:00,PRE_PRINT,Print
70001002,,2023-03-20T11:54:15.9007404-04:00,2023-03-20T11:56:28.66-04:00,PRINT,Print
70001003,,2023-03-20T11:54:37.2127876+01:00,2023-03-20T11:54:36.254+01:00,POST_PRINT,Print
